train_acc,train_loss,train_precision,train_recall,train_f1,train_precision_window,train_recall_window,train_f1_window,val_acc,val_loss,val_precision,val_recall,val_f1,val_precision_window,val_recall_window,val_f1_window
0.97710645,95.86249120057292,0.80257076,0.6080987,0.81853276,0.999971,0.9983097,0.99913514,0.97701913,202.10468004014757,0.809512,0.6009136,0.816155,0.9999333,0.998106,0.99901325
0.97720253,96.11683899950715,0.8004798,0.6145696,0.8230033,0.99998736,0.9979832,0.9989652,0.9771222,199.35949803105106,0.829357,0.5885677,0.8231216,1.0,0.9980427,0.999015
0.9770469,96.66132758190598,0.8035528,0.6124118,0.8154461,0.99997294,0.99815583,0.9990579,0.97608757,205.89524473967376,0.79958904,0.59219366,0.81445867,1.0,0.998171,0.9990794
0.9770469,96.11287258766792,0.7996071,0.61095345,0.8194164,0.99997187,0.9981427,0.9990517,0.9773123,203.1926234492549,0.82165444,0.61043835,0.81442904,1.0,0.998041,0.9990142
0.9771982,95.96523433800532,0.81030184,0.6125555,0.8215464,0.999958,0.99820167,0.99907213,0.9771532,199.3954827202691,0.81841385,0.5976022,0.81569237,1.0,0.998171,0.9990794
0.97708553,95.83170543300707,0.80153644,0.6187552,0.8123713,0.99998564,0.99830055,0.9991376,0.9767925,200.23876190185547,0.82879096,0.5760438,0.859175,1.0,0.99829453,0.9991417
0.97691554,95.85754172563173,0.8014521,0.6116843,0.8258988,0.9997591,0.9981977,0.9989654,0.97678673,205.12262816252533,0.8277392,0.60241765,0.8286566,1.0,0.998171,0.9990794
0.97722906,96.01421648595594,0.8074399,0.61324966,0.81562394,0.9999868,0.9982456,0.99911135,0.97732294,198.39472498010707,0.8318504,0.58678836,0.83918506,1.0,0.998171,0.9990794
0.9772633,95.7960690800071,0.80939925,0.6118032,0.8170688,0.999955,0.9980785,0.9990071,0.97750807,208.3830150462963,0.8378992,0.58098716,0.8306407,1.0,0.99784046,0.9989128
0.97716725,95.4889914310983,0.80121934,0.6161284,0.81343985,0.99997014,0.9982567,0.9991081,0.977621,198.83219242802372,0.82158715,0.5997001,0.83118135,1.0,0.99823123,0.9991099
0.97708666,95.62992857749587,0.8064866,0.6145298,0.822816,0.9999855,0.9982586,0.99911696,0.97756493,198.1741229021991,0.8277243,0.5986664,0.8305113,1.0,0.99823123,0.9991099
0.97748405,95.46287991170473,0.8088883,0.61248344,0.8231062,0.9999733,0.9981997,0.99908096,0.9773944,204.38587443033853,0.84253675,0.57981646,0.8330746,1.0,0.99797475,0.9989812
0.9773185,95.2262844463221,0.80450934,0.6160054,0.8126627,0.99998605,0.9981495,0.9990619,0.9771166,199.51061073585794,0.8323207,0.57410526,0.84877837,1.0,0.998106,0.99904674
0.9773405,95.32953615597965,0.80831754,0.61272246,0.81374586,1.0,0.99829644,0.99914306,0.9772913,196.75206146240234,0.8290341,0.58690196,0.8329016,1.0,0.99803853,0.99901307
0.9772158,95.42503120106998,0.80569154,0.61186534,0.81505656,0.9999873,0.9983663,0.9991723,0.97676164,200.05310335512513,0.83511317,0.59548974,0.8442377,1.0,0.998106,0.99904674
0.977345,95.07436278893573,0.8078739,0.6159103,0.8233531,0.99995875,0.9982519,0.9991005,0.9775073,195.9548785739475,0.8398725,0.580124,0.8446451,0.9999333,0.998171,0.9990459
0.9775547,95.30527872501003,0.81249046,0.620909,0.81328225,0.99998623,0.9983185,0.99914765,0.9773789,197.03050633183233,0.826469,0.5887918,0.8282951,1.0,0.9981061,0.99904686
